"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zfp513",0.242593352801092,0.21503731240176,0.166,0.15,1
"Ddx39a",0.242695278964063,0.170663574553961,0.243,0.224,1
"Kdm4b",0.242784923023765,-0.189029069056081,0.076,0.089,1
"Ahctf1",0.243021455676834,-0.131265895350385,0.253,0.274,1
"Vps18",0.243105418428008,0.300073416257559,0.08,0.068,1
"BC052040",0.243112015207801,0.390675965038466,0.041,0.032,1
"Tyw5",0.243140001098353,-0.272816252163022,0.066,0.078,1
"Atp5mc1",0.243406662234486,0.239531874322509,0.113,0.098,1
"Yipf6",0.24356970764035,0.148169822453287,0.134,0.118,1
"Cish",0.243696561151291,0.13141634667441,0.397,0.375,1
"Pced1b",0.243736753281034,-0.176881894845231,0.274,0.294,1
"Kdm5b",0.244378438958271,0.152516227843701,0.231,0.211,1
"Txndc9",0.24439402921857,-0.135375543044245,0.302,0.322,1
"Prdm11",0.244459132525134,-0.284889084463597,0.06,0.072,1
"Rab33b",0.24447206165704,0.260380885589078,0.162,0.146,1
"Czib",0.244644721266783,0.294535232716129,0.07,0.058,1
"Ppic",0.244668212236768,-0.284889084463597,0.032,0.042,1
"Pon3",0.244761007267534,0.183880398753037,0.086,0.073,1
"Mllt10",0.244849472933058,-0.154690361336896,0.167,0.185,1
"Zfp597",0.244871035602475,0.213564423002884,0.081,0.069,1
"Cenpe",0.244906756553571,0.604079603147659,0.059,0.049,1
"Dna2",0.244969012180808,-0.36505943314758,0.019,0.026,1
"Bms1",0.245065871829377,-0.205035776774382,0.097,0.112,1
"Dnaaf4",0.245091436027817,0.83058813295634,0.011,0.006,1
"Exoc1",0.24516561501907,-0.197130578689036,0.165,0.182,1
"Fbxl19",0.245562108944801,0.320831976424357,0.058,0.047,1
"BC029722",0.245728172642994,0.233066727760813,0.108,0.094,1
"Cox15",0.245836916649312,0.27519874761853,0.084,0.072,1
"Top2b",0.245914260417017,-0.154259641811114,0.265,0.286,1
"Uba5",0.24608478497123,0.263872774541988,0.108,0.094,1
"Exoc7",0.246378756628996,-0.149214160922547,0.175,0.193,1
"Rab37",0.246438474435833,-0.188381103610251,0.139,0.156,1
"Trbv29",0.246601466935524,0.580809823824812,0.02,0.014,1
"Trip10",0.246998261672888,0.304519321288752,0.058,0.047,1
"Cit",0.247233189967473,0.337905489783298,0.065,0.054,1
"Eif6",0.247323389564804,0.238369816232384,0.108,0.094,1
"Polr2h",0.247401623436999,-0.202279326436221,0.099,0.114,1
"Zmym4",0.247453910443729,-0.23106638495745,0.066,0.078,1
"Zfp266",0.247607385119926,-0.116584178689447,0.154,0.173,1
"Dhx34",0.247676257258937,-0.252916694725317,0.066,0.078,1
"Cdc73",0.247682179268899,-0.135945790767605,0.264,0.284,1
"Atxn10",0.247760494676188,0.108740475777954,0.366,0.341,1
"Nat9",0.247768734117515,0.331782275984898,0.041,0.032,1
"Sntb1",0.24802793135475,0.159592192707729,0.291,0.274,1
"Irgm2",0.24845526777685,0.129522652480175,0.442,0.418,1
"Phf19",0.24870702220085,0.522465837594008,0.02,0.014,1
"Spns2",0.24870702220085,0.522465837594008,0.02,0.014,1
"Mrm1",0.24870702220085,0.522465837594008,0.02,0.014,1
"Tmem120b",0.249067649406556,0.636501080840036,0.035,0.027,1
"Fig4",0.249116877615633,0.263042685312592,0.088,0.075,1
"Ttc38",0.249174194635036,0.213289650115492,0.046,0.037,1
"Tbck",0.249223216524957,0.212249495030141,0.085,0.072,1
"Lyset",0.249390725880125,-0.175954712910433,0.111,0.126,1
"Ttc33",0.24980278038335,0.166455418801575,0.145,0.129,1
"Taf7",0.249821600460309,-0.207583358296148,0.124,0.139,1
"Slain2",0.249825205509228,0.164180043390038,0.269,0.25,1
"Smim26",0.24990414300968,0.184143304455976,0.088,0.075,1
"Pard6b",0.250021193829967,-0.63538633154773,0.007,0.011,1
"Shpk",0.250021193829967,-0.63538633154773,0.007,0.011,1
"Ppargc1b",0.250021193829967,-0.63538633154773,0.007,0.011,1
"Zdhhc20",0.250322067076908,0.128713611076011,0.318,0.296,1
"Mcrip1",0.250510685343636,0.184854306905382,0.148,0.132,1
"Cnnm2",0.250610590381977,0.297499472593733,0.127,0.112,1
"Rai14",0.250614213338124,-0.486522945633247,0.021,0.028,1
"Map3k20",0.250762650771083,0.741583126897594,0.01,0.006,1
"Tmtc2",0.250762650771083,0.741583126897594,0.01,0.006,1
"Aifm2",0.250795183291733,-0.422392608213532,0.021,0.028,1
"Ccdc9",0.250801974643263,0.103025366453484,0.228,0.208,1
"Med4",0.251182811529954,0.197262610673784,0.156,0.14,1
"Cep76",0.251187617581439,-0.401082101968119,0.029,0.038,1
"Trpm4",0.251318754381871,-0.460460649047052,0.016,0.022,1
"Trpc1",0.251450596757542,-0.577670833691443,0.023,0.03,1
"Helz",0.251490947886441,0.135817164901939,0.252,0.233,1
"Rbm19",0.251596657495898,-0.265193283122677,0.054,0.065,1
"Asb1",0.251612405932559,0.488602385727724,0.035,0.027,1
"Slc38a7",0.251618698780802,0.452076509702609,0.026,0.019,1
"Erg28",0.251846630518934,0.206032820301516,0.197,0.179,1
"Tet2",0.251870944171158,0.195264283852752,0.313,0.295,1
"Commd3",0.251911729706444,-0.12454186688581,0.245,0.266,1
"Tbce",0.25211336457851,0.240969895912676,0.143,0.128,1
"Tgfbr3",0.252225486933121,-0.441008286380879,0.031,0.04,1
"Crebzf",0.252280397160541,0.185796444365161,0.23,0.212,1
"Snx29",0.252349069477164,0.115480365026411,0.119,0.103,1
"Letm2",0.252670313088276,0.28857777741973,0.045,0.036,1
"Zfp119a",0.252702321721343,-0.21969081855582,0.077,0.09,1
"Ankrd49",0.252938767632813,0.310057504830181,0.053,0.043,1
"Tep1",0.252939016574511,0.183080545630099,0.145,0.129,1
"Akr1b1",0.252999443626049,-0.192322965727524,0.379,0.398,1
"Oas1c",0.253169947312754,0.378075928258833,0.065,0.054,1
"Slc35e1",0.25329632205853,-0.128044727949048,0.301,0.321,1
"Mov10",0.253598747546614,0.195168206665657,0.185,0.169,1
"Txn2",0.253667025072171,-0.154304974653453,0.259,0.277,1
"Ddx1",0.253687738842534,-0.1230382050622,0.204,0.224,1
"C1galt1",0.253699456242505,-0.164816479909988,0.235,0.254,1
"Mmp14",0.254148841333573,-0.581870822220728,0.037,0.047,1
"Usp24",0.254152014660007,-0.246000071070002,0.173,0.189,1
"Med12",0.254249394136653,-0.215941730746105,0.085,0.099,1
"Trbv12-2",0.255134739216564,-0.575757698494117,0.117,0.132,1
"Slc25a45",0.255201000830199,-0.176829338606144,0.084,0.098,1
"Slc39a14",0.255398841439359,0.252767701479202,0.113,0.099,1
"Sesn2",0.255404540654302,-0.193640022097643,0.052,0.063,1
"Apeh",0.255453856754812,0.190878762348433,0.219,0.201,1
"Crtc3",0.25560936308882,-0.118587607965979,0.143,0.161,1
"Nadk2",0.255688362736999,0.218404163500159,0.083,0.071,1
"Kif3a",0.256071569553681,0.381687181811212,0.035,0.027,1
"Eif2b2",0.256101675292929,0.171224357818163,0.197,0.18,1
"Lin7c",0.256435412189388,-0.103138647624495,0.311,0.334,1
"Pde7a",0.25661894912758,-0.203790659169359,0.241,0.26,1
"Rad17",0.256774820508362,0.143445237428705,0.099,0.085,1
"Snx14",0.256801368436992,0.179996964265808,0.177,0.16,1
"Fbh1",0.256929182905775,0.304922815918955,0.124,0.11,1
"Rhou",0.256966961119961,-0.495456070403256,0.013,0.019,1
"Npc1",0.257182787597903,0.244696659221186,0.17,0.154,1
"Pus10",0.257256128435617,0.176442067089182,0.119,0.104,1
"Atp9a",0.257382572601236,0.369614349510636,0.03,0.023,1
"Sephs1",0.257708057421035,0.133126114615143,0.165,0.148,1
"Fam117b",0.257725684441215,-0.102984505304685,0.579,0.605,1
"Plcl1",0.257780372418527,0.526077091146386,0.019,0.013,1
"Zfp267",0.257780372418527,0.526077091146386,0.019,0.013,1
"Sdhaf3",0.257780372418527,0.526077091146386,0.019,0.013,1
"Rsph1",0.257780372418527,0.526077091146386,0.019,0.013,1
"Zfp467",0.257848661199744,0.388882683215415,0.056,0.046,1
"Col3a1",0.258092214293117,-0.547923490297391,0.01,0.015,1
"Stx1a",0.258092214293117,-0.547923490297391,0.01,0.015,1
"Polr1g",0.258092214293117,-0.547923490297391,0.01,0.015,1
"Slc16a10",0.258092214293117,-0.547923490297391,0.01,0.015,1
"H2-Ob",0.258092214293117,-0.547923490297391,0.01,0.015,1
"Nsun5",0.258250341680274,0.338865899254619,0.044,0.035,1
"Slc35b4",0.258448330687481,-0.172665893003902,0.133,0.15,1
"Hmgn1",0.258557503206754,-0.491339961931023,0.025,0.032,1
"Decr1",0.258746091582588,0.18634295426786,0.08,0.068,1
"Slc25a1",0.258797174080278,0.218279325093912,0.171,0.155,1
"Fance",0.258888386389247,-0.343564991791204,0.049,0.06,1
"Fam114a2",0.258927444796718,0.118274314526955,0.209,0.189,1
"Faap100",0.258931340820663,0.341045197313865,0.104,0.091,1
"Chchd10",0.259096949541851,0.236039583405985,0.23,0.215,1
"Rap1a",0.259220924557675,-0.107777542428015,0.582,0.584,1
"Ammecr1",0.259817111956855,0.263314866247442,0.082,0.07,1
"Acot9",0.259840057549445,0.239923272870999,0.093,0.08,1
"H2az1",0.259890884958353,0.133871500857964,0.604,0.577,1
"Sae1",0.260396220195254,0.142924637104153,0.32,0.298,1
"Zbtb9",0.260422968687601,-0.24263139700189,0.088,0.102,1
"Serpine1",0.260733685675344,-0.165675926136217,0.045,0.055,1
"Sfswap",0.26086167662479,0.110339933735067,0.191,0.173,1
"Hspb8",0.261145576806931,-0.435448761038978,0.018,0.024,1
"Ogg1",0.261202787268683,0.387946172282894,0.039,0.031,1
"Trim68",0.261295933923981,0.173100559999794,0.069,0.057,1
"Mafk",0.261440037415271,-0.177973880547085,0.142,0.159,1
"Piwil2",0.261617103518081,0.285426640293158,0.044,0.035,1
"Foxo4",0.261688839034591,0.212738196312172,0.114,0.1,1
"Ralgps1",0.261760267357933,0.282151508260297,0.044,0.035,1
"Fbxl8",0.261797760990944,-0.319654502624274,0.037,0.047,1
"Eif1ax",0.261891816279892,-0.122544046797088,0.237,0.258,1
"Mfn2",0.261956728668746,0.287689691801727,0.102,0.089,1
"Cnpy2",0.262170739402468,0.114080046187593,0.215,0.196,1
"Stxbp5",0.262266530833238,0.108122108485248,0.219,0.199,1
"Pank2",0.26232590116808,0.125932060014177,0.321,0.301,1
"Txnl4a",0.262526500685816,0.156441931057502,0.241,0.224,1
"Stx7",0.262607055042875,0.214057420330612,0.189,0.174,1
"Washc4",0.262716631211753,-0.200824819675122,0.141,0.157,1
"Trp53inp1",0.262943502575228,0.126975330601612,0.7,0.676,1
"Psmb6",0.262953465709489,0.153459063107117,0.239,0.222,1
"Trim39",0.263157481315239,-0.180191705796904,0.09,0.104,1
"Lpin1",0.263181459180654,-0.145164320796983,0.096,0.11,1
"Psmd6",0.263299881789179,-0.172556136448568,0.231,0.248,1
"Strip1",0.263368578330809,0.254539277052437,0.157,0.142,1
"Sh3glb2",0.263424633043334,-0.111617374264895,0.175,0.194,1
"Slf1",0.263459244805227,0.28606655826368,0.075,0.063,1
"Ap1g1",0.263636076851394,-0.101315912017677,0.299,0.32,1
"Calu",0.263654446492932,-0.296384723301427,0.047,0.057,1
"Zfp949",0.263682615238276,0.136771357008982,0.117,0.102,1
"Ifnar2",0.263694839969601,0.119737581110473,0.269,0.25,1
"Cog4",0.264033782704491,0.295957307785327,0.091,0.079,1
"Zw10",0.264857499839657,-0.21745028627702,0.113,0.128,1
"Coil",0.264971103379926,0.399609089808473,0.047,0.038,1
"Entpd6",0.265059453155618,-0.301762903027993,0.045,0.055,1
"Bdp1",0.265135723704758,0.179391933835096,0.135,0.121,1
"Mdm1",0.265568578909051,-0.225995395410028,0.059,0.07,1
"Rasd1",0.265868123010709,-0.740568568239787,0.006,0.01,1
"Dars2",0.266067348684099,0.38390500706103,0.051,0.042,1
"Brap",0.266305096457627,-0.256874708294,0.047,0.057,1
"Nphp1",0.266358726189682,-0.647459163848306,0.006,0.01,1
"Zfp3",0.266358726189682,-0.647459163848306,0.006,0.01,1
"Otud1",0.266404647718871,-0.247344715603462,0.089,0.103,1
"Erlin1",0.266447803810843,-0.525203413797308,0.03,0.039,1
"Gins2",0.266697985894231,0.227009954067836,0.068,0.057,1
"Dnm1l",0.266708232663561,0.103554204803534,0.282,0.262,1
"Hint3",0.266747898286184,0.125575685025423,0.165,0.148,1
"Agfg2",0.266891099351802,-0.243068908768969,0.037,0.047,1
"Mmd",0.266952294967175,-0.146306506780868,0.397,0.412,1
"Gpt",0.267190577019439,0.342452018528111,0.034,0.027,1
"Irgq",0.267191530402934,-0.25094175254026,0.039,0.049,1
"Rnasek",0.267206265836095,0.131644210740728,0.398,0.379,1
"Lmo2",0.267218183200529,0.530079021703883,0.018,0.012,1
"Myo7a",0.267218183200529,0.530079021703883,0.018,0.012,1
"Sfxn4",0.267218183200529,0.530079021703883,0.018,0.012,1
"BC030867",0.267319267777613,-0.480809294438854,0.02,0.027,1
"Tm7sf2",0.267596793518243,0.452076509702609,0.038,0.03,1
"Cd63",0.267656037293506,-0.321152628450368,0.045,0.055,1
"Arfrp1",0.268051010549214,0.135047214228087,0.211,0.192,1
"Nup35",0.268246390907999,0.15618627571677,0.114,0.1,1
"Homez",0.26842760787848,-0.441008286380878,0.02,0.027,1
"Naif1",0.268521079016451,0.322793492757643,0.029,0.022,1
"Castor2",0.268581659656796,0.229684088366161,0.136,0.122,1
"Ubash3a",0.269075122367089,-0.115211098695356,0.295,0.319,1
"Tra2a",0.269198381378447,-0.146442314494453,0.346,0.362,1
"Ddx49",0.269306875479241,-0.222408087202274,0.136,0.151,1
"Abhd16a",0.269473474644437,0.21503731240176,0.121,0.107,1
"Mepce",0.269582922877388,-0.187834400416437,0.213,0.23,1
"Mpc1",0.269595674733179,0.120562365986049,0.278,0.26,1
"Pnkd",0.269604926135071,0.121355296357241,0.183,0.165,1
"Aqp3",0.269798166658295,0.508660038068977,0.024,0.017,1
"Aif1",0.269810432766847,-0.434266708501823,0.03,0.039,1
"Xpnpep3",0.270164997954424,-0.45481408590591,0.015,0.021,1
"Ric8b",0.270744916774864,-0.117289135967528,0.161,0.179,1
"Aars1",0.270775699717035,0.121927908010279,0.274,0.254,1
"Tada2b",0.270847413609819,-0.279727379347818,0.099,0.113,1
"Sh3pxd2a",0.270911338629755,0.282151508260297,0.043,0.034,1
"Nelfcd",0.270971665451603,0.198957572733899,0.13,0.115,1
"Itga5",0.271104422680568,0.452076509702609,0.024,0.017,1
"Setd4",0.271104422680568,0.452076509702609,0.024,0.017,1
"Zeb2",0.271495389711321,0.149806940585715,0.19,0.174,1
"Mmgt2",0.271551085560356,0.302329390197927,0.059,0.049,1
"Slc39a9",0.271607228440272,0.17030554128723,0.174,0.158,1
"Chmp6",0.271676775267842,0.239082786368411,0.081,0.07,1
"Ulk3",0.271829488167543,0.247458790094138,0.095,0.082,1
"Ddhd1",0.271956142214289,-0.14532309425677,0.137,0.154,1
"Zbtb6",0.2722133850496,0.23471967826346,0.109,0.095,1
"Kif14",0.272357997723936,0.397628725680233,0.024,0.017,1
"Mbtps1",0.272512354907584,-0.159652900581332,0.225,0.242,1
"Eri2",0.27257209210687,0.45207650970261,0.033,0.026,1
"Opa1",0.272906723158055,-0.150081606281069,0.121,0.136,1
"Ctu2",0.272997310447282,-0.296384723301427,0.071,0.082,1
"Cnot8",0.273010918720708,-0.130668165768728,0.189,0.207,1
"Evi2",0.273018290860735,0.272752810258047,0.063,0.052,1
"Hacl1",0.273028121335708,-0.272289047683963,0.02,0.027,1
"Heatr3",0.273418804458686,-0.267815571104655,0.06,0.071,1
"Dusp2",0.273494653612459,0.252976409622914,0.165,0.15,1
"Miga1",0.273554073949731,0.282151508260297,0.059,0.049,1
"Aaas",0.273890313765384,0.147221928174188,0.149,0.133,1
"Dhx33",0.273986433740461,-0.314946318319776,0.054,0.065,1
"Shmt1",0.274173423099288,0.412548145515973,0.033,0.026,1
"Myd88",0.274385994278502,-0.15814169140165,0.25,0.269,1
"Trim3",0.27439906814109,0.45207650970261,0.028,0.022,1
"Chtf18",0.27439906814109,0.45207650970261,0.028,0.022,1
"Zfp90",0.274400309195615,0.314572985952674,0.038,0.03,1
"Angel1",0.274400309195615,0.314572985952674,0.038,0.03,1
"Zfp46",0.274663943294099,0.155683506922385,0.052,0.042,1
"Mapk8ip1",0.274998947144626,-0.343103698408894,0.032,0.041,1
"Agps",0.275178220941068,-0.168914300202761,0.135,0.151,1
"Psip1",0.275542025831835,-0.105354088847463,0.461,0.474,1
"Zfp455",0.275645311900678,-0.54792349029739,0.012,0.017,1
"Wnt7b",0.275645311900678,-0.54792349029739,0.012,0.017,1
"Klhl22",0.275697233779695,0.374073997701337,0.033,0.026,1
"Mtch1",0.275718133573863,-0.132885991018547,0.228,0.246,1
"Cand2",0.275904717511422,0.404770794924253,0.028,0.022,1
"Mettl6",0.276146571981029,0.171968590509874,0.092,0.08,1
"Kcnk10",0.276179160922011,0.45207650970261,0.017,0.011,1
"Rad52",0.276347707330462,0.235584689805846,0.094,0.082,1
"Abcb6",0.276407094374827,-0.491339961931023,0.012,0.017,1
"Prkcz",0.276407094374827,-0.491339961931023,0.012,0.017,1
"Zbtb11",0.276478786468538,0.186786129928447,0.177,0.161,1
"Ppp2r3a",0.27677268232265,-0.363498919159964,0.022,0.029,1
"Clspn",0.277240964888177,0.26987317848186,0.075,0.063,1
"Arfgef3",0.277247313720583,-0.54792349029739,0.009,0.014,1
"Pdlim4",0.277247313720583,-0.54792349029739,0.009,0.014,1
"Kcnip2",0.277247313720583,-0.54792349029739,0.009,0.014,1
"Cnrip1",0.277273605174896,0.358967105311128,0.028,0.022,1
"Flywch2",0.277311083986779,0.33343201320399,0.033,0.026,1
"Arfgap2",0.277446676477938,0.165195361914448,0.206,0.189,1
"Mkln1",0.277629115136,0.179704239289479,0.298,0.283,1
"Zcchc17",0.277883766987425,0.217056480038412,0.115,0.101,1
"Ammecr1l",0.278061661766252,-0.180191705796903,0.11,0.124,1
"Eme1",0.278126716213694,0.45207650970261,0.017,0.011,1
"Tgfb3",0.278126716213694,0.30007341625756,0.017,0.011,1
"Ascc2",0.278463722329227,0.111039591867542,0.128,0.113,1
"Srsf4",0.279262008700662,0.146806883568078,0.268,0.251,1
"Pura",0.279296091884106,0.151210030343077,0.228,0.21,1
"Proser1",0.27941936560873,0.128132069216742,0.131,0.115,1
"Pgam5",0.279483730334637,-0.21534815121052,0.125,0.139,1
"Prps1",0.279558204546346,0.186182449729575,0.144,0.129,1
"Luc7l",0.279601858570315,-0.195042467081116,0.099,0.113,1
"Pdlim5",0.279751491059758,-0.2205615093594,0.118,0.132,1
"Setd7",0.279776561733102,-0.159358202379738,0.12,0.135,1
"Sirpa",0.279832464840651,-0.54792349029739,0.017,0.023,1
"Rbmxl1",0.279855164645994,-0.234984178637283,0.095,0.108,1
"Tmem156",0.279999660248514,0.254630445496392,0.066,0.055,1
"Rab43",0.280189887226149,-0.102287612619481,0.426,0.441,1
"Lin37",0.280284270730201,0.19268988088396,0.116,0.102,1
"Exph5",0.280345216459328,0.492718494199956,0.023,0.016,1
"Btbd7",0.280356538353652,0.191840737221489,0.153,0.138,1
"Tm2d1",0.280540405354266,0.226008430222763,0.104,0.091,1
"E2f3",0.280700780005356,0.178752844477311,0.137,0.123,1
"Pomt2",0.280781047348067,-0.422392608213531,0.017,0.023,1
"Smarca2",0.280996633084958,-0.160166855584737,0.189,0.207,1
"Eppk1",0.281179561088149,0.497880199315734,0.023,0.016,1
"Manba",0.281458045438408,0.380523248677576,0.05,0.041,1
"Pus1",0.281476919421751,0.252138939193857,0.126,0.112,1
"Uxt",0.281742966164593,0.222594663579842,0.104,0.091,1
"Gnptg",0.282236472342614,0.130947913334399,0.282,0.264,1
"Rbm15",0.282587503955019,-0.161374547978242,0.286,0.303,1
"Pcbd2",0.28263282531186,0.148460293092189,0.102,0.089,1
"Dhrs7b",0.282708451639696,0.27901180072973,0.086,0.075,1
"Trbv4",0.28281975015334,-0.843090517071994,0.039,0.048,1
"Taf6",0.282866213430176,0.15952301694876,0.12,0.105,1
"Ginm1",0.28287060675738,-0.122316749308359,0.23,0.249,1
"Tm9sf1",0.282875248327744,-0.110391353231461,0.206,0.225,1
"Pacs2",0.282900890396795,0.345161305786098,0.037,0.029,1
"Hmox2",0.283038541185332,0.104153206282303,0.205,0.187,1
"Tnfaip8l1",0.283235302387703,0.239082786368411,0.077,0.065,1
"Usp48",0.283333162349128,0.164150928327105,0.205,0.188,1
"Rrad",0.283593065002422,0.202428657483726,0.348,0.326,1
"Cd27",0.283730554706386,0.14840011937147,0.543,0.541,1
"Arl5b",0.283875069092271,-0.114149428436961,0.235,0.253,1
"Coa5",0.283915005982995,-0.158131942177658,0.271,0.286,1
"R3hcc1l",0.28411348188076,-0.13706166698974,0.098,0.112,1
"Serpinb6a",0.284292837153376,0.160367304231111,0.244,0.229,1
"F2rl1",0.284356019965391,0.216009151469085,0.042,0.034,1
"Aqr",0.284396800096644,-0.132885991018547,0.171,0.188,1
"Enkd1",0.284452901780732,0.31121397386276,0.037,0.029,1
"Haus8",0.284480768393313,0.158717567012018,0.092,0.08,1
"Arhgap1",0.284625896713768,-0.154721792259019,0.255,0.272,1
"Nudt22",0.28472868085053,-0.225995395410028,0.034,0.043,1
"Ddx50",0.284783154016411,-0.128440085987355,0.267,0.286,1
"Camk2d",0.284989292108778,-0.136647909814746,0.306,0.323,1
"Usp6nl",0.285337908270359,-0.218133277637058,0.102,0.115,1
"Pip5k1c",0.285400491081137,-0.132885991018547,0.233,0.251,1
"Pgm2l1",0.285409739072435,0.151771226515042,0.17,0.154,1
"Pmpca",0.28545873161767,-0.165307468710925,0.155,0.171,1
"Trmt13",0.285561326627862,-0.222523203503223,0.048,0.058,1
"Uchl5",0.285809846376466,0.120870601227236,0.204,0.187,1
"Prmt9",0.285832023945135,-0.140045782591413,0.058,0.069,1
"Rnf146",0.285852540205759,0.112673448260617,0.233,0.214,1
"Ormdl1",0.286323693331278,-0.106291781006834,0.128,0.143,1
"Akap7",0.286381654816094,0.404770794924253,0.027,0.021,1
"Ercc6l2",0.286929913948413,-0.329922838078101,0.073,0.084,1
"Cenpf",0.286969121283289,-0.245360720276959,0.05,0.06,1
"Gigyf1",0.286970497568526,0.123453762241239,0.152,0.136,1
"Arsa",0.287042035552774,0.236347818647173,0.058,0.048,1
"Chsy1",0.287140061840194,0.1582407218446,0.271,0.254,1
"Ppp1r10",0.287144878492445,-0.172711971511735,0.199,0.217,1
"B3galnt2",0.287164828901657,0.240572404508898,0.054,0.044,1
"Trim45",0.287242027409613,0.539539350952948,0.016,0.011,1
"Slc9b2",0.287242027409613,0.539539350952948,0.016,0.011,1
"Focad",0.287242027409613,0.539539350952948,0.016,0.011,1
"B3gnt9",0.287242027409613,0.539539350952948,0.016,0.011,1
"Pkd1l3",0.287242027409613,0.539539350952948,0.016,0.011,1
"Mtfmt",0.287242027409613,0.539539350952948,0.016,0.011,1
"Muc20",0.287242027409613,0.539539350952948,0.016,0.011,1
"Slc35e4",0.287439295654,0.32654562761875,0.041,0.033,1
"Kdsr",0.288251272419055,-0.271950028756099,0.104,0.117,1
"Acaca",0.288444081399148,0.186934440906824,0.104,0.091,1
"Socs6",0.288503391070644,-0.137211916421337,0.098,0.112,1
"Rpp30",0.28852733376947,-0.190766907099047,0.05,0.06,1
"Synrg",0.288573274261912,0.197034894622346,0.157,0.142,1
"Tcf25",0.288831701009579,0.120184028596904,0.509,0.498,1
"Acsl5",0.288888142764648,0.111039591867542,0.428,0.408,1
"Larp1b",0.289152635748284,-0.241084731532969,0.182,0.196,1
"Mccc2",0.289350640853132,-0.395920396852341,0.019,0.025,1
"Cc2d1a",0.289423651250799,0.231049630390391,0.127,0.113,1
"Vamp3",0.289474238127261,-0.101682491482841,0.403,0.418,1
"Appl2",0.289481875604819,0.144752827724019,0.122,0.108,1
"Zfp414",0.289547179410687,0.11647347791817,0.116,0.102,1
"Paip2b",0.2895516351302,-0.17410865374506,0.12,0.134,1
"Paqr3",0.289667536121212,-0.403533580962216,0.039,0.048,1
"Ippk",0.290058953276206,0.322015969138237,0.049,0.04,1
"Ift140",0.290180155378419,0.235265120629461,0.069,0.058,1
"Slc37a1",0.291239401725561,-0.34762483981156,0.051,0.061,1
"Slc20a1",0.291250816310872,-0.178115245011545,0.244,0.26,1
"Phactr2",0.291442511373925,-0.159117532591726,0.165,0.181,1
"Xxylt1",0.291583915381054,0.264004161550038,0.072,0.061,1
"Tubgcp5",0.291613771506458,-0.294166898051607,0.057,0.067,1
"Zfp871",0.291744589865181,0.105308286440794,0.283,0.265,1
"Fam120b",0.291771769114902,-0.207268187341123,0.116,0.13,1
"Ttc9c",0.291866169502896,0.13657468397468,0.16,0.144,1
"Snap29",0.29205812734042,0.137695223868595,0.109,0.095,1
"Alkbh7",0.292119064389514,0.285426640293158,0.045,0.037,1
"Plekhj1",0.292343334253091,0.118986308527947,0.32,0.303,1
"Cd59a",0.292441297840442,0.45207650970261,0.022,0.016,1
"Nradd",0.292441297840442,0.45207650970261,0.022,0.016,1
"Ehhadh",0.292674306937241,-0.3728367837393,0.031,0.039,1
"Ppp1r14b",0.292676040816098,-0.1953500779652,0.1,0.113,1
"Yeats2",0.292677694147987,0.271504264060789,0.057,0.047,1
"Tmem19",0.292781975326765,0.183373353782123,0.117,0.103,1
"Ube2o",0.292796358390385,0.208407428735746,0.11,0.097,1
"Hilpda",0.292919957668195,0.123287658385101,0.435,0.412,1
"Smap2",0.292921171509139,-0.121359737637519,0.489,0.503,1
"Ldlrap1",0.292980610230898,-0.224309018782142,0.092,0.105,1
"Ccdc86",0.293302322771569,-0.380196044559324,0.037,0.046,1
"Gnb2",0.293552890571613,0.147635841544088,0.451,0.437,1
"Cmah",0.293598142806233,-0.306915390793596,0.099,0.112,1
"Zfp646",0.293620355003294,0.201380438432059,0.123,0.109,1
"Nagk",0.293661413309868,0.276226674303191,0.049,0.04,1
"Txndc12",0.293861669907788,0.150132789269402,0.167,0.151,1
"Bud23",0.294256247415273,0.115480365026411,0.126,0.111,1
"Itgb1bp1",0.294259223289153,0.202098256694262,0.157,0.143,1
"Wdr5",0.294368862396601,-0.144858632684623,0.141,0.157,1
"Ccz1",0.294596861835662,0.135686598356677,0.228,0.21,1
"Alg1",0.294649735643272,0.121252014326851,0.091,0.079,1
"Chst2",0.294887904902319,0.193474350184076,0.126,0.112,1
"Cdk1",0.295035703770643,-0.234669728975862,0.114,0.128,1
"Taf1c",0.295154852900563,-0.410419966547455,0.021,0.027,1
"Clcf1",0.295158348600217,0.204148996259024,0.167,0.152,1
"Nrgn",0.295315691969493,-0.301567825610228,0.047,0.057,1
"Dnmbp",0.29572686360235,0.374073997701336,0.044,0.036,1
"Prkab2",0.295783119249089,-0.258416873102406,0.029,0.037,1
"Tmsb15b2",0.296274062256131,-0.373894090522342,0.021,0.027,1
"Emp1",0.29659570727573,-0.393311544349582,0.104,0.116,1
"Timmdc1",0.296764206458151,0.259431431760214,0.064,0.054,1
"Clasp2",0.29678461598484,0.153852675406515,0.118,0.104,1
"Tmem185a",0.296841346858025,0.290613087008493,0.071,0.06,1
"Rnaseh2a",0.296848801075141,0.183141502429131,0.108,0.095,1
"Il15",0.297453629297729,-0.625926002298663,0.008,0.012,1
"Zfp438",0.297453629297729,-0.625926002298663,0.008,0.012,1
"Maml2",0.297524866563985,-0.228855049549269,0.053,0.063,1
"Spast",0.297667008104527,0.133546991277112,0.149,0.134,1
"Gpr162",0.297678061292868,-0.486522945633247,0.011,0.016,1
"Dhdh",0.297678061292868,-0.486522945633247,0.011,0.016,1
