"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tppp3",0.050890088264158,-1.04228718064841,0.01,0.022,1
"Aldh6a1",0.050890088264158,-1.04228718064841,0.01,0.022,1
"Jpt1",0.0509323085004605,-0.166615315650616,0.6,0.649,1
"Skil",0.0510303995001605,-0.144099823089394,0.787,0.81,1
"Selenon",0.0511212444524441,-0.679717101263706,0.019,0.035,1
"Abi1",0.0511865118114254,-0.135396585039895,0.532,0.583,1
"Naa15",0.0512168525467491,-0.253791285842126,0.329,0.371,1
"Timm17a",0.051306264752197,-0.311719357680359,0.161,0.196,1
"Slc44a2",0.0513096194508863,-0.211041638382789,0.292,0.335,1
"Espl1",0.0513339302097122,0.813977341890136,0.037,0.022,1
"Zranb1",0.0513612450528126,-0.264679601984862,0.19,0.229,1
"Sptbn1",0.0513659048582583,-0.187130482520598,0.381,0.425,1
"Mpc1",0.0513683969184737,-0.231982564165415,0.226,0.268,1
"Ap1ar",0.0514932091065204,-0.366416183729048,0.161,0.195,1
"Poc5",0.0514943849467916,0.746208714157874,0.047,0.029,1
"Cdkn1a",0.0515146384702837,-0.247332358420965,0.326,0.364,1
"Smndc1",0.0515828223778201,-0.125440866337576,0.308,0.357,1
"Ppp2r2d",0.0516542985166769,-0.240295443357903,0.206,0.248,1
"Dgat2",0.0516649131568131,0.253877818173866,0.237,0.199,1
"Gripap1",0.0516962004816426,-0.325413004421677,0.121,0.154,1
"Zmat3",0.0517225816596715,0.542675320072742,0.069,0.047,1
"Wdr75",0.0518281613089579,-0.472275021393229,0.058,0.082,1
"Dnttip1",0.0518333396606408,0.326357413145979,0.173,0.14,1
"Numb",0.05191927868968,0.368177588840606,0.165,0.133,1
"Cited4",0.0519436522260655,-1.36421527553578,0.004,0.013,1
"Klhl8",0.0519436522260655,-1.36421527553578,0.004,0.013,1
"Nectin1",0.0519436522260655,-1.36421527553578,0.004,0.013,1
"Nr1d1",0.0519436522260655,-1.36421527553578,0.004,0.013,1
"Get1",0.0519436522260655,-1.36421527553578,0.004,0.013,1
"Iscu",0.0520497915253038,-0.457324679927258,0.062,0.087,1
"Bivm",0.0520575952948367,0.609789515931279,0.055,0.036,1
"Frmd4a",0.0521138860571943,-0.987839396626038,0.011,0.024,1
"Baiap2",0.0521560600850473,-0.299259833695007,0.12,0.152,1
"Slc48a1",0.0521917543968252,0.289754992003146,0.198,0.162,1
"Twf2",0.0522923339131755,-0.289201921118931,0.179,0.217,1
"Snrpd3",0.0523029176017085,-0.207187268107906,0.26,0.303,1
"Peak1",0.052317022734937,0.277533251276957,0.253,0.214,1
"Kmt2b",0.0523778380997895,0.302921738074857,0.208,0.173,1
"Mprip",0.0523993794732563,-0.272436045619297,0.246,0.286,1
"Far1",0.0524907406970398,0.245359779666993,0.398,0.358,1
"Cops5",0.0525850156524471,-0.317804810578818,0.221,0.258,1
"Exoc4",0.0525981773530084,-0.224174554039362,0.29,0.333,1
"Frat2",0.0528093532590584,-0.446009366699423,0.078,0.106,1
"Srxn1",0.0528772148002073,0.247219436546571,0.208,0.171,1
"Parp6",0.0528872834044015,-0.445642874879623,0.078,0.106,1
"Ctsb",0.0529260612524885,-0.172880883834477,0.649,0.659,1
"Pex10",0.0529535495821108,-0.904783656898479,0.014,0.027,1
"Zfp598",0.0534454757907084,-0.25599387411864,0.274,0.315,1
"Sdf2l1",0.053514111310091,0.368645920297693,0.168,0.134,1
"Prxl2c",0.0535839982382999,-0.360027478572343,0.083,0.11,1
"Psmb1",0.0535899006424942,-0.225509004704184,0.297,0.339,1
"Chst14",0.0536356180655723,-0.737432599119994,0.015,0.029,1
"Rrp9",0.053638203167712,-0.661683178433444,0.028,0.045,1
"Bcat1",0.053708069090973,-0.600282633769301,0.028,0.045,1
"Tspan13",0.0538834727083925,-0.189345684286865,0.475,0.523,1
"D5Ertd579e",0.054059289554861,-0.165961551034969,0.234,0.278,1
"Scaf4",0.0541275049303352,0.302277110681978,0.216,0.18,1
"Pigf",0.0541320127262692,-0.442527677999177,0.061,0.085,1
"Mllt6",0.0541535423519183,0.185068930569499,0.53,0.491,1
"Ube2e3",0.0541949722210595,0.279640914238948,0.199,0.163,1
"Urm1",0.054220464490266,-0.52341387038503,0.083,0.11,1
"Gpr107",0.0544003686157001,0.341041458903091,0.21,0.177,1
"Ilrun",0.0544211938987701,0.146515830999588,0.486,0.44,1
"Ccdc66",0.0544531093409878,0.42238108635503,0.136,0.107,1
"Dtd1",0.0544600223350147,-0.346766304779559,0.074,0.101,1
"Gzmc",0.0545828908730259,0.931810955908829,0.054,0.035,1
"Idh3b",0.0547039645360065,-0.190712603218746,0.347,0.392,1
"Dph5",0.0548060611496075,-0.576265752650765,0.081,0.108,1
"Rab4b",0.0549045530676138,0.216821521971579,0.36,0.323,1
"Zfp217",0.0550719442223418,-0.321669580569691,0.14,0.174,1
"Atg2a",0.055079764157507,-0.246143650547434,0.256,0.296,1
"Suz12",0.0551535665809963,-0.139683943442993,0.378,0.431,1
"Cpsf6",0.0551773811773604,-0.216316580423463,0.308,0.352,1
"Nsfl1c",0.0551937897611256,-0.315968830681716,0.19,0.226,1
"Bzw1",0.0553358467767915,-0.146638732107315,0.612,0.63,1
"Ubtf",0.0553829185532598,0.217763366746558,0.451,0.413,1
"E2f8",0.0553885077989964,0.871982945325702,0.051,0.033,1
"Osbpl2",0.0554424348869601,0.399480684244952,0.14,0.11,1
"Psmb3",0.0554645726214135,-0.298335156166101,0.151,0.186,1
"Zfp64",0.0554872733872066,-0.439622678193799,0.105,0.134,1
"Ube2m",0.0555432994203298,0.194338222001416,0.297,0.255,1
"Ccdc28b",0.0555694347586549,-0.803099516768988,0.032,0.05,1
"Xylt2",0.0556095708963119,0.487180207481038,0.067,0.046,1
"Celf2",0.0556797400281181,-0.158076974180696,0.558,0.592,1
"Ppp6c",0.0557286965118338,-0.260287832867704,0.275,0.316,1
"Limd2",0.0559817371171861,-0.136635481673254,0.748,0.764,1
"Raly",0.0560326189510246,-0.14119553932251,0.646,0.672,1
"Sec14l1",0.0560570998387149,0.25924912540777,0.271,0.231,1
"Bag5",0.0561821682472611,-0.36036295004017,0.12,0.151,1
"Ehd4",0.0562608403187015,0.228898066306244,0.285,0.246,1
"Arhgap19",0.0562829545248787,0.805709725906536,0.034,0.02,1
"Rnf167",0.0562912390396798,-0.364758561191185,0.215,0.25,1
"Pcbp4",0.0562985857420932,-0.338272008283494,0.127,0.159,1
"Ssna1",0.0563053375163132,-0.174824451504999,0.213,0.257,1
"Pim3",0.0564356418252311,-0.132799473553856,0.138,0.173,1
"Tmem123",0.0564804713009329,0.109159424827966,0.812,0.803,1
"Sgpp1",0.0566548264246365,-0.406951157412139,0.125,0.157,1
"Blvra",0.056695509274745,-0.343866630143974,0.146,0.179,1
"Prdx2",0.056727502392478,-0.167287172186857,0.301,0.347,1
"Smurf1",0.0567646906206599,-0.437959355060327,0.096,0.125,1
"Eif4g2",0.0567877853049684,-0.13635043303556,0.673,0.713,1
"Fam53b",0.0568312715493124,0.168673365967732,0.367,0.327,1
"Camk4",0.0569304326230332,0.284707793830966,0.498,0.477,1
"Mtmr14",0.056932669583257,0.604075864736886,0.087,0.063,1
"Usp7",0.0571176054727935,-0.225076399513114,0.331,0.37,1
"Dcaf17",0.0571971921148594,0.414919772874369,0.067,0.046,1
"Smg6",0.0572822820153321,-0.225654445002799,0.205,0.244,1
"Hspd1",0.0573389788285808,-0.412377273873283,0.184,0.219,1
"Pcif1",0.0574138893535764,0.27539144123759,0.259,0.221,1
"Hgs",0.0574703383699917,-0.178348730224442,0.21,0.251,1
"Tom1",0.0577312826006672,-0.810961634541958,0.023,0.04,1
"Hmg20a",0.0577638140147061,0.302316352206845,0.197,0.162,1
"Ube2a",0.0577743787832624,-0.179643498129063,0.319,0.363,1
"Mms22l",0.0578038576884156,0.483781631019173,0.111,0.085,1
"Ndst1",0.0578861321797526,0.327286286474057,0.146,0.115,1
"Manea",0.0578947982199108,-0.474003421073888,0.054,0.076,1
"Dock4",0.0580022165306395,-1.30532158648221,0.006,0.015,1
"Pusl1",0.0581424845746545,-1.22285942629024,0.006,0.015,1
"Ptges3l",0.0581424845746545,-1.22285942629024,0.006,0.015,1
"Zfp84",0.0582007664399577,-0.281074040235531,0.118,0.15,1
"Icam2",0.0582156577480632,-0.271458134615924,0.099,0.129,1
"Traf3ip1",0.0582342563710462,-0.76398601816131,0.023,0.04,1
"Pnpla2",0.0582651209347557,-0.31804989132513,0.195,0.231,1
"Sema6d",0.0582684621125667,-0.46949939387336,0.054,0.076,1
"Notch1",0.0584092066756472,0.289671279376213,0.396,0.364,1
"Nol10",0.0584525388421658,-0.468729443199507,0.074,0.1,1
"Ncam1",0.0587561553704106,1.54267532007274,0.01,0.003,1
"Krt10",0.0587561553704106,1.54267532007274,0.01,0.003,1
"Lrr1",0.0587561553704106,1.54267532007274,0.01,0.003,1
"Ptrhd1",0.0587907555933287,0.772157166195509,0.043,0.026,1
"Erp29",0.0588734296463399,0.274423204967929,0.267,0.229,1
"Hsh2d",0.05906748241905,0.387024449612547,0.099,0.074,1
"Cbll1",0.0592489520463563,-0.36569420446169,0.084,0.111,1
"Slfn5",0.0593124137094511,0.281477572718565,0.276,0.24,1
"Zfp788",0.0593569656527581,0.542675320072742,0.07,0.049,1
"Lrrc40",0.0593986900730445,-0.60416606825653,0.037,0.057,1
"Dcun1d4",0.0594132798349898,-0.521455017346973,0.037,0.057,1
"Mtmr12",0.0594721287305138,-0.263720682015435,0.243,0.283,1
"Ccl4",0.059536000188326,-0.442527677999178,0.061,0.084,1
"Ccser2",0.0595993780825463,-0.257624844450911,0.234,0.272,1
"Scaf1",0.0596050152141927,0.280638973802025,0.275,0.239,1
"Pycard",0.0597235577198481,0.181290936288688,0.436,0.394,1
"Inppl1",0.0599198933632113,0.353197521209029,0.143,0.113,1
"Atp8b2",0.059920573689246,0.236996576830455,0.283,0.245,1
"Blzf1",0.0599705412135955,-0.457324679927258,0.07,0.095,1
"Ccdc86",0.0599708952821675,-0.679717101263706,0.03,0.048,1
"Uxt",0.0600330934801353,0.487533765880281,0.096,0.072,1
"Eif2d",0.0600503201771608,-0.388793298256442,0.125,0.156,1
"Lsm12",0.0600573189630305,-0.300084938116061,0.22,0.258,1
"Reep4",0.0600943952691023,-0.277243063448775,0.111,0.143,1
"Sri",0.0602287420236285,-0.122588808739275,0.691,0.72,1
"Dusp12",0.0602466176005467,-0.408415079446312,0.054,0.076,1
"Pcgf2",0.0604959509062104,-0.521455017346973,0.056,0.079,1
"Atp13a2",0.06059808701447,0.362593703594258,0.193,0.16,1
"Cystm1",0.0606667053331092,0.268500356633748,0.209,0.174,1
"Sh3bp5",0.0608290635633798,-0.507950752997226,0.069,0.093,1
"Rnh1",0.0608627916118893,-0.226205454170227,0.175,0.212,1
"Tars3",0.0610084313104537,-0.667891665866916,0.045,0.066,1
"Tollip",0.061079099190638,-0.239733244854631,0.155,0.191,1
"Fbxo30",0.0612354181708516,-0.575969176425877,0.047,0.068,1
"Cope",0.0612494223296601,-0.205541409068173,0.307,0.347,1
"Ddx6",0.0613262634423396,-0.14843458516368,0.678,0.692,1
"Zfp882",0.0613602139708449,0.72709989121017,0.032,0.018,1
"Clic4",0.0614087061264226,0.265141344543833,0.345,0.307,1
"Fam185a",0.0614290171325887,0.379945820034634,0.088,0.064,1
"Chpf",0.0615155309840755,-0.324058149063794,0.105,0.134,1
"Rnf2",0.0615604166578811,-0.392407203245919,0.153,0.185,1
"Abraxas2",0.0615829256093803,-0.445046350148821,0.073,0.098,1
"Mms19",0.0615979265859999,-0.484291727527527,0.069,0.093,1
"Fanci",0.0616344838357564,-0.550434084318739,0.032,0.05,1
"Trdc",0.0616687359930637,-1.45732467992726,0.007,0.017,1
"Nt5dc3",0.0616896893027185,-0.398907993701936,0.078,0.105,1
"Trim12c",0.0617072348209114,0.268752598096212,0.249,0.212,1
"Tada2b",0.0617867643899597,-0.31009872674408,0.08,0.107,1
"Fech",0.0618302810567314,-0.295573609930646,0.08,0.107,1
"N4bp2l1",0.0618763935627847,-0.241595988871821,0.122,0.155,1
"Rbm7",0.06188265226489,-0.217893173396886,0.338,0.379,1
"Eif2s2",0.061921452646308,-0.287399678484946,0.198,0.234,1
"Dnajb9",0.0619561772121988,-0.248000860838231,0.201,0.238,1
"Efl1",0.0619807117004044,0.318710478917541,0.161,0.129,1
"Sugt1",0.0620044233792846,-0.145124217289579,0.385,0.431,1
"Il21",0.062019242537681,-2.04228718064841,0.003,0.01,1
"Tfdp2",0.0620569032562997,0.566922866319419,0.074,0.053,1
"Jazf1",0.0620859805248903,-0.539786840119231,0.063,0.087,1
"Spata6",0.0621049302325408,0.366518364918915,0.175,0.144,1
"Actr6",0.0621267789981049,-0.576623608299602,0.036,0.055,1
"Mosmo",0.0621308564970931,-0.352355120325715,0.07,0.095,1
"Sumo3",0.0623176112253937,0.24872963771126,0.216,0.179,1
"Eng",0.0623322256165698,-1.19429027409346,0.007,0.017,1
"Fbxl17",0.0624515130762475,0.230351507242477,0.245,0.206,1
"Col6a3",0.0625067461897632,-1.12028969264969,0.007,0.017,1
"Hltf",0.0625656184334158,-0.477502561864888,0.091,0.118,1
"Aaas",0.0627119739622127,0.421369023850609,0.135,0.107,1
"Gnptg",0.0629079502366368,0.321097750517849,0.275,0.241,1
"Eif4a3",0.0632071226089401,-0.255461071955483,0.194,0.23,1
"Bmal1",0.0633510928893531,-0.391090981527171,0.102,0.13,1
"Amz2",0.0634087299780919,0.321648440760523,0.175,0.142,1
"Uba7",0.0635833617092575,0.177992020680948,0.384,0.339,1
"Mipep",0.0636752184815782,-0.637896925569079,0.04,0.059,1
"Fbxo21",0.0636798583888641,-0.335334155548648,0.087,0.114,1
"Fbxo3",0.0637048981848091,-0.267353736283187,0.187,0.224,1
"Gmps",0.0637772743995233,-0.307748323876748,0.16,0.194,1
"H2ax",0.0638613761774823,-0.307429249444199,0.151,0.185,1
"Tspoap1",0.064172320638631,1.21405257261137,0.039,0.024,1
"Smyd3",0.0643083023625629,-0.312126764387322,0.117,0.147,1
"Gla",0.0643217445968727,-0.443385488969384,0.061,0.084,1
"Pwwp2a",0.0644764851214694,-0.282646148514311,0.204,0.239,1
"Tnfaip8",0.0647501841004256,0.174810941018521,0.425,0.381,1
"Pdpk1",0.0647561920133928,-0.205517529516718,0.282,0.323,1
"Cdca4",0.0649079692243044,-0.343289436681228,0.151,0.183,1
"Lrp1",0.0649536410607478,-0.311473813463803,0.019,0.034,1
"Spata1",0.0649605806170076,0.832181937267727,0.029,0.016,1
"Smg8",0.0649776856840071,-0.374862519735285,0.065,0.089,1
"Ttc4",0.0651869479498663,0.281808750921658,0.14,0.11,1
"Kras",0.0652235147477997,-0.190430586988672,0.462,0.497,1
"Dhx37",0.0652654921102107,0.268052939963736,0.083,0.059,1
"Pi4k2b",0.0653876227659629,-0.519608958181601,0.045,0.066,1
"Bmp1",0.0654289816387679,-1.04228718064841,0.008,0.019,1
"Sppl3",0.0655573715831195,-0.227537598419688,0.193,0.229,1
"Rbm39",0.0655905771707917,-0.140971455507821,0.436,0.482,1
"Cyrib",0.0655921350004944,0.150892393764766,0.722,0.708,1
"Tg",0.0656039092412764,0.272586156704997,0.113,0.086,1
"Nop2",0.0656788460002104,-0.407571644730158,0.067,0.092,1
"mt-Cytb",0.0657107521269848,0.40793974709273,0.402,0.368,1
"Rbak",0.0658904335294106,-0.581313397202711,0.05,0.071,1
"Tgfb1",0.0658923890882965,0.141038391233703,0.519,0.481,1
"Procr",0.0659705955155478,0.875250659159613,0.039,0.024,1
"Tgtp1",0.0661247829100474,0.272586156704998,0.083,0.059,1
"Epg5",0.0662266859719635,-0.353488868942718,0.088,0.115,1
"Sh3kbp1",0.0662938573091238,-0.145551033775777,0.528,0.568,1
"Zfp846",0.0662978019983688,0.582203684259379,0.048,0.031,1
"Epdr1",0.06637665919753,1.39067222662769,0.011,0.004,1
"Ddx54",0.0663950920126745,-0.236245590534842,0.212,0.25,1
"Uck1",0.0663965630880261,0.210966204392795,0.18,0.146,1
"Dguok",0.0664351344930931,-0.407742651076698,0.094,0.121,1
"Tctn3",0.0664473095953597,0.417144437988883,0.069,0.048,1
"Zc3h8",0.0665230448726828,-0.959825020456441,0.015,0.028,1
"Stk3",0.0665913865970681,-0.527714007818656,0.05,0.071,1
"Itih5",0.0666302113418884,0.332640105256277,0.146,0.116,1
"Rfk",0.066654859705072,-0.267353736283187,0.33,0.362,1
"Ankrd6",0.0666651537999154,0.507051410342021,0.089,0.066,1
"Nfkbie",0.0667343802115747,0.231015560639207,0.363,0.325,1
"Trbv12-1",0.0667479590793373,-1.43307713368058,0.011,0.023,1
"Elf4",0.0667800152565835,-0.185101102638804,0.376,0.415,1
"Bcl9",0.0668154574514201,-0.916756298564555,0.015,0.028,1
"Polr1b",0.0669934724113588,-1.04228718064841,0.01,0.021,1
"Pip4k2a",0.067046562015002,-0.229055692254141,0.188,0.226,1
"Car13",0.0670488026033169,0.847529901601162,0.028,0.015,1
"Lfng",0.067087958150536,0.207641653994851,0.561,0.535,1
"Map3k7",0.0670883532867134,-0.362997297379105,0.105,0.133,1
"Cebpb",0.0671778431569184,0.155000098649,0.585,0.556,1
"Rprd2",0.0671815125601824,0.161202971719242,0.369,0.325,1
"Sec22b",0.0671858228780996,0.213925959329366,0.25,0.212,1
"Slc26a6",0.0672273408137064,-0.980886635984271,0.01,0.021,1
"Htra1",0.0672273408137064,-0.980886635984271,0.01,0.021,1
"Maf1",0.0673783644630956,-0.251133070146914,0.253,0.292,1
"Brd1",0.0673833085566429,-0.217571097929373,0.237,0.276,1
"Msn",0.0674795565139084,-0.107832945432862,0.9,0.9,1
"Prcc",0.0674846802205249,-0.257484100580658,0.245,0.282,1
"Ube2e1",0.0675529414071641,0.328275689489825,0.208,0.176,1
"Pon3",0.0675867051245344,0.420191313547747,0.095,0.071,1
"Zfp516",0.0676056656592283,0.687065229407916,0.028,0.015,1
"Gpr34",0.0676495405525688,-1.09475460054255,0.011,0.023,1
"Gpr15",0.0677292390116197,-0.341847462507323,0.01,0.021,1
"Ddb2",0.0677396206650414,-0.316462144087408,0.16,0.193,1
"Spp1",0.0677639620769344,0.390672226627692,0.028,0.015,1
"Cbl",0.0677995039238576,0.268052939963736,0.37,0.334,1
"Zfp623",0.0678537131831417,-0.993377580167468,0.012,0.025,1
"Ptk2",0.0679208251318978,-0.810961634541958,0.01,0.021,1
"Pawr",0.068116412317142,-0.9427515070975,0.012,0.025,1
"Nedd4l",0.0681519907614849,-0.931255868259671,0.011,0.023,1
"Angptl2",0.068173568283101,0.423376391700398,0.106,0.08,1
"Fbxo9",0.0681757426117647,-0.312126764387322,0.11,0.14,1
"Stil",0.0682607424420226,0.835457069300588,0.052,0.035,1
"Nars1",0.0682833432692374,0.396597060584797,0.147,0.118,1
"Rangrf",0.0684592264438025,-0.74420582771542,0.032,0.049,1
"Paics",0.0684949131131627,0.394921699629049,0.129,0.102,1
"Mettl3",0.0685082137067175,-0.404082658650279,0.087,0.113,1
"Zfp142",0.0685088173267113,-0.316726349754457,0.085,0.112,1
"Dnm1l",0.0685149178578897,-0.194290274093464,0.263,0.302,1
"Armc8",0.0686081175098081,-0.484805416349365,0.103,0.13,1
"Bola2",0.0686284867341495,-0.24424600973044,0.21,0.247,1
"Itga6",0.0687063083752665,-0.444229022315575,0.182,0.213,1
"Wrnip1",0.0687388683000751,0.274614097164116,0.223,0.189,1
"Egln3",0.0687852764544181,0.279640914238948,0.208,0.177,1
"Zfp609",0.0689329379369795,0.499606598180856,0.083,0.06,1
"Chmp7",0.0690035299754254,0.354230230659632,0.158,0.128,1
"Cnot10",0.0691701314418668,-0.233109522983992,0.157,0.192,1
"Epn1",0.0691781987860141,0.183881931433518,0.382,0.342,1
"Rab22a",0.0693428596120688,0.260904351657362,0.327,0.29,1
"Haus1",0.0693775753968163,-0.732959122540685,0.025,0.041,1
"Sec63",0.0693862020781924,-0.356692316820767,0.179,0.212,1
"Maged2",0.0693939927835294,-0.730343174333674,0.012,0.025,1
"Gyg1",0.0694035747941786,-0.16654528361056,0.199,0.239,1
"Ifi208",0.0696472825495246,0.489236061111282,0.066,0.046,1
"Nol12",0.069708749632026,-0.51465785499321,0.048,0.069,1
"Vrk2",0.0697222612216156,0.220747225185379,0.131,0.102,1
"Zfp51",0.0697649685940567,-0.379788079456237,0.103,0.131,1
"Got2",0.0698843419256494,0.225818214732802,0.349,0.314,1
"Cxxc1",0.0699967378730988,-0.255690818757607,0.195,0.23,1
"Grk2",0.0700607335981947,0.16223309577736,0.695,0.689,1
"Ly75",0.0701939142167126,0.165772949680669,0.327,0.289,1
"Casp7",0.0703658637405734,0.303292182303594,0.224,0.191,1
"Iah1",0.0704069868678354,-0.348800223149089,0.087,0.113,1
"Coq8b",0.070546244105816,0.605411075420705,0.059,0.041,1
"Klrc1",0.0706419266967603,-0.64229356159402,0.043,0.062,1
"Zfand2a",0.0706511469170583,-0.644025394120397,0.096,0.122,1
"Dipk2a",0.0707361083619655,-0.274733266648785,0.147,0.179,1
"Mfsd6",0.0707942306821256,-0.464311110243365,0.12,0.148,1
"Rabggtb",0.0708203039773073,-0.261121782571673,0.254,0.291,1
"Pkmyt1",0.0708404467103667,0.643958655909924,0.07,0.05,1
"Map3k1",0.0709302561970817,0.148717538912726,0.615,0.57,1
"Zfp703",0.0709416197827718,0.288918727826959,0.232,0.198,1
"Nyap1",0.0710272392889281,0.883712237907809,0.025,0.013,1
"Nck2",0.0710577142188156,0.211702085582373,0.18,0.147,1
"Rab20",0.0710588347107051,0.501452657346229,0.076,0.055,1
"Nsf",0.0712045110027387,0.346278107269239,0.177,0.146,1
"Mex3b",0.0712346865397784,-0.380059553600555,0.162,0.195,1
"Apeh",0.0713152927009169,-0.167818062732273,0.198,0.237,1
"Akna",0.0713683934031463,-0.113267898193877,0.693,0.72,1
"Elk3",0.0713748074354158,0.130810672393592,0.479,0.436,1
"Trbv14",0.0714139092218525,1.25692083773886,0.023,0.012,1
"Tnfsf8",0.071447692000526,-0.356472077904352,0.102,0.13,1
"Rasgef1b",0.0714616214546196,0.435760116156231,0.107,0.082,1
"Cd47",0.0714743738654854,0.102205946676208,0.86,0.84,1
"Traf5",0.0714805032476002,0.320282898736294,0.147,0.118,1
"Sipa1",0.071482580436143,0.233506455900721,0.326,0.291,1
"Nhlrc2",0.0714882079365828,0.198720918855381,0.166,0.134,1
"Fam72a",0.0715241183995995,1.27964091423895,0.012,0.005,1
"Haus5",0.0715241183995995,1.27964091423895,0.012,0.005,1
"Homer3",0.0715241183995995,1.27964091423895,0.012,0.005,1
"Msi2",0.0715308654789519,0.131012547574555,0.539,0.495,1
"Naxd",0.0716483479462454,0.29756282223621,0.136,0.108,1
"Arl6ip4",0.0716594163155863,0.277912100322197,0.171,0.139,1
"Mllt3",0.071870774956364,-0.281117626846839,0.223,0.258,1
"Nek4",0.0719488298780445,0.630138161323082,0.045,0.029,1
"Gpr52",0.0719747705234661,0.462504971388759,0.129,0.103,1
"Tmed8",0.0721073693181837,0.408374228361151,0.14,0.112,1
"Anxa3",0.0722000157141206,0.744309181242393,0.023,0.012,1
"Slc43a3",0.0722315120572205,0.375565334237484,0.072,0.051,1
"Rhox5",0.0724398231715212,-0.658958541096909,0.023,0.039,1
"Mrnip",0.0726785308874496,-1.26467960198486,0.004,0.012,1
"Ctdp1",0.0726957008691416,-0.314813035459506,0.131,0.161,1
"Spag9",0.0727083144007363,-0.120917087763245,0.348,0.392,1
"Suox",0.0727400715712292,0.343002975236378,0.146,0.117,1
"Gss",0.0727512296307272,0.583317304570087,0.045,0.029,1
"Mapk3",0.0728025828820836,0.375565334237484,0.193,0.162,1
"Enpp1",0.0728367064849878,-0.552481912967598,0.055,0.076,1
"Mettl25",0.0728429992334724,0.90524539945745,0.023,0.012,1
"Adam4",0.0728429992334724,0.90524539945745,0.023,0.012,1
"Ier3",0.0730254938188552,-0.974383116146611,0.066,0.089,1
"Nucb1",0.073039582293805,0.118026226009607,0.653,0.6,1
"Psme1",0.0730498272454082,-0.117181348395698,0.667,0.714,1
"Bzw2",0.0734401710446041,-0.296132415027548,0.186,0.22,1
"Piwil2",0.0735204190550512,0.542675320072742,0.045,0.029,1
"Ap3m1",0.0735946679664483,-0.393194342507543,0.091,0.117,1
"Kti12",0.0738496839650309,-0.575161170221116,0.059,0.081,1
"Elp6",0.0738591807566964,0.717762026630833,0.044,0.028,1
"Tmco4",0.073987939497337,0.417144437988883,0.106,0.081,1
"Zfp654",0.0740040636190595,-0.28648397230321,0.223,0.257,1
"Cited2",0.074027126279184,-0.398430990873689,0.329,0.363,1
"Nsun4",0.0740695541851135,0.270923697137839,0.286,0.251,1
"Irf2",0.0741636528144912,0.245070477623709,0.352,0.315,1
"Aspm",0.0742236346466147,0.647644879674285,0.052,0.035,1
